WBSEGMENT,BURPID,BURP Stream Name,SMI,SFI,SHI,WBAG 2 Score,SMI2,SFI2,SHI2,WBAG 3 Score
ID17010105PN010_02,1994SCDAA010,Round Prairie Creek,46.45944,52.81389,50,1,NULL,NULL,NULL,NULL
ID17010105PN002_02,1994SCDAA011,Placer Creek,75.09235,80.28374,69,2.67,NULL,NULL,NULL,NULL
ID17010105PN012_03,1994SCDAA012,Meadow Creek,62.19961,61.96399,50,1.33,NULL,NULL,NULL,NULL
ID17010214PN027_03,1994SCDAA013,Granite Creek,55.43413,94.87631,74,2.33,NULL,NULL,NULL,NULL
ID17010214PN025_03,1994SCDAA014,North Gold Creek,49.75946,50.42014,43,1,NULL,NULL,NULL,NULL
ID17010214PN021_03,1994SCDAA015,Gold Creek,45.41643,82.08334,26,1.67,NULL,NULL,NULL,NULL
ID17010214PN022_02,1994SCDAA016,West Gold Creek,48.8938,82.91666,59,2,NULL,NULL,NULL,NULL
ID17010215PN012_02,1994SCDAA017,Two Mouth Creek,57.43802,97.72584,65,2.33,NULL,NULL,NULL,NULL
ID17010215PN012_02,1994SCDAA018,Two Mouth Creek,62.90992,79.74866,55,1.67,NULL,NULL,NULL,NULL
ID17010215PN017_02,1994SCDAA019,Trapper Creek,72.91721,NULL,55,2,NULL,NULL,NULL,NULL
ID17010215PN017_02,1994SCDAA020,Trapper Creek,69.88136,NULL,73,3,NULL,NULL,NULL,NULL
ID17010215PN018_03,1994SCDAA021,Upper Priest River,66.78427,NULL,56,2,NULL,NULL,NULL,NULL
ID17010215PN018_03,1994SCDAA022,Upper Priest River,52.13564,NULL,56,1,NULL,NULL,NULL,NULL
ID17010213PN013_04,1994SCDAA023,Lightning Creek,57.68901,NULL,25,1.5,NULL,NULL,NULL,NULL
ID17010213PN014_02,1994SCDAA024,East Fork Creek,39.32318,89.42905,30,1.67,NULL,NULL,NULL,NULL
ID17010213PN016_03,1994SCDAA025,Lightning Creek,75.12502,NULL,35,2,NULL,NULL,NULL,NULL
ID17010214PN035_03,1994SCDAA026,Grouse Creek,60.43942,NULL,15,1.5,NULL,NULL,NULL,NULL
ID17010214PN036_03,1994SCDAA027,Grouse Creek,36.26172,79.00127,50,0,NULL,NULL,NULL,NULL
ID17010214PN029_02,1994SCDAA028,Strong Creek,49.65745,99.78584,55,1.67,NULL,NULL,NULL,NULL
ID17010104PN008_02,1994SCDAA029,Long Canyon Creek,50.84824,72.69199,43,1.33,NULL,NULL,NULL,NULL
ID17010104PN009_02,1994SCDAA030,Parker Creek,61.69948,99.21171,25,2,NULL,NULL,NULL,NULL
ID17010104PN010_03a,1994SCDAA031,Trout Creek,46.88037,90.26537,60,2,NULL,NULL,NULL,NULL
ID17010104PN013_03,1994SCDAA032,Myrtle Creek,45.6766,72.181,46,1.33,NULL,NULL,NULL,NULL
ID17010104PN017_02,1994SCDAA033,Caribou Creek,54.98788,91.48461,26,1.67,NULL,NULL,NULL,NULL
ID17010104PN003_03,1994SCDAA034,Grass Creek,47.50736,73.44781,29,1.33,NULL,NULL,NULL,NULL
ID17010104PN040_03,1994SCDAA035,Mission Creek,52.48238,88.86058,66,2.33,NULL,NULL,NULL,NULL
ID17010104PN005_04,1994SCDAA036,Smith Creek,65.9286,NULL,49,2,NULL,NULL,NULL,NULL
ID17010104PN020_03,1994SCDAA037,Ruby Creek,56.84829,75.08871,48,1.33,NULL,NULL,NULL,NULL
ID17010303PN029_02,1994SCDAA038,Wolf Lodge Creek,61.78847,85.32045,65,3,NULL,NULL,NULL,NULL
ID17010302PN016_02,1994SCDAA039,East Fork Ninemile Creek,29.75487,NULL,55,0,NULL,NULL,NULL,NULL
ID17010302PN016_02,1994SCDAA040,East Fork Ninemile Creek,67.83067,NULL,29,2,NULL,NULL,NULL,NULL
ID17010302PN014_02,1994SCDAA041,Canyon Creek,15.13327,NULL,26,0,NULL,NULL,NULL,NULL
ID17010302PN014_02,1994SCDAA042,Canyon Creek,72.8544,NULL,24,2,NULL,NULL,NULL,NULL
ID17010302PN013_03,1994SCDAA043,South Fork Coeur d'Alene River,81.88665,NULL,59,2.5,NULL,NULL,NULL,NULL
ID17010304PN047_02,1994SCDAA044,Fly Creek,63.55085,NULL,57,1.5,NULL,NULL,NULL,NULL
ID17010304PN047_02,1994SCDAA045,Fly Creek,82.60241,NULL,63,2.5,NULL,NULL,NULL,NULL
ID17010304PN046_02,1994SCDAA046,Mosquito Creek,63.76001,75.1207,29,1.67,NULL,NULL,NULL,NULL
ID17010304PN046_02,1994SCDAA047,Mosquito Creek,64.36572,NULL,65,2,NULL,NULL,NULL,NULL
ID17010304PN053_02,1994SCDAA048,Gold Creek,70.20773,91.41848,26,2.33,NULL,NULL,NULL,NULL
ID17010304PN053_02,1994SCDAA049,Gold Creek,83.96807,NULL,47,2,NULL,NULL,NULL,NULL
ID17010304PN041_04,1994SCDAA050,Saint Joe River,71.82352,NULL,57,2,NULL,NULL,NULL,NULL
ID17010304PN041_02i,1994SCDAA051,Saint Joe River,84.09225,NULL,58,2.5,NULL,NULL,NULL,NULL
ID17010304PN048_02,1994SCDAA052,Beaver Creek,72.47598,NULL,50,2,NULL,NULL,NULL,NULL
ID17010304PN048_02,1994SCDAA053,Beaver Creek,61.55345,NULL,57,1.5,NULL,NULL,NULL,NULL
ID17010304PN049_02,1994SCDAA054,Copper Creek,64.91858,NULL,63,2,NULL,NULL,NULL,NULL
ID17010304PN049_02,1994SCDAA055,Copper Creek,74.84464,NULL,62,2.5,NULL,NULL,NULL,NULL
ID17010101PN003_03,1994SCDAA056,South Callahan Creek,80.05961,82.91666,57,2.33,NULL,NULL,NULL,NULL
ID17010104PN033_03,1994SCDAA057,Boulder Creek,80.27085,82.14098,45,2.33,NULL,NULL,NULL,NULL
ID17010105PN007_02,1994SCDAA058,Canuck Creek,77.01785,95,64,2.67,NULL,NULL,NULL,NULL
ID17010105PN004_03,1994SCDAA059,Deer Creek,54.48086,98.41797,59,2,NULL,NULL,NULL,NULL
ID17040202SK025_02,1994SIDFA001,Meadow Creek,31.73272,NULL,49,0,NULL,NULL,NULL,NULL
ID17040202SK025_02,1994SIDFA002,Meadow Creek,14.1005,NULL,58,0,NULL,NULL,NULL,NULL
ID17040202SK029_02,1994SIDFA003,Jesse Creek,39.10778,NULL,64,2,NULL,NULL,NULL,NULL
ID17040202SK025_02,1994SIDFA004,Jesse Creek,37.78413,78.75,35,1.33,NULL,NULL,NULL,NULL
ID17040202SK025_02,1994SIDFA005,Garner Creek,13.98772,NULL,37,0,NULL,NULL,NULL,NULL
ID17040202SK034_03,1994SIDFA006,Targhee Creek,57.14837,NULL,73,3,NULL,NULL,NULL,NULL
ID17040202SK034_03,1994SIDFA007,Targhee Creek,43.75261,NULL,36,1.5,NULL,NULL,NULL,NULL
ID17040202SK033_02,1994SIDFA008,Howard Creek,45.29779,NULL,63,2.5,NULL,NULL,NULL,NULL
ID17040202SK036_03,1994SIDFA009,Duck Creek,49.86702,NULL,53,1.5,NULL,NULL,NULL,NULL
ID17040202SK036_02,1994SIDFA010,North Fork Duck Creek,51.11272,NULL,46,2,NULL,NULL,NULL,NULL
ID17040201SK008_02,1994SIDFA011,Birch Creek,42.51027,NULL,34,1,NULL,NULL,NULL,NULL
ID17040201SK008_03,1994SIDFA012,Birch Creek,25.19166,NULL,46,0,NULL,NULL,NULL,NULL
ID17040104SK002_02,1994SIDFA013,Antelope Creek,47.19582,NULL,50,1.5,NULL,NULL,NULL,NULL
ID17040205SK029_02,1994SIDFA014,Hell Creek,25.78185,34.6564,33,0,NULL,NULL,NULL,NULL
ID17040205SK027_02,1994SIDFA015,Sawmill Creek,29.09013,56.4361,43,0,NULL,NULL,NULL,NULL
ID17040205SK027_02,1994SIDFA016,Sawmill Creek,19.88618,18.25634,37,0,NULL,NULL,NULL,NULL
ID17040205SK025_02,1994SIDFA017,Brockman Creek,15.57657,45.53657,23,0,NULL,NULL,NULL,NULL
ID17040205SK024_03,1994SIDFA018,Brockman Creek,33.93525,0,24,0,NULL,NULL,NULL,NULL
ID17040218SK052_04,1994SIDFA019,Antelope Creek,62.10955,NULL,48,2,NULL,NULL,NULL,NULL
ID17040218SK050_04,1994SIDFA020,Cherry Creek,46.97444,NULL,30,1,NULL,NULL,NULL,NULL
ID17040218SK037_02,1994SIDFA021,Muldoon Creek,61.29735,NULL,50,2,NULL,NULL,NULL,NULL
ID17040218SK037_02,1994SIDFA022,Muldoon Creek,68.83735,NULL,41,2,NULL,NULL,NULL,NULL
ID17040218SK036_02,1994SIDFA023,Star Hope Creek,56.08746,NULL,59,2,NULL,NULL,NULL,NULL
ID17040218SK035_03,1994SIDFA024,Star Hope Creek,58.05526,NULL,44,1.5,NULL,NULL,NULL,NULL
ID17040218SK031_02,1994SIDFA025,Wildhorse Creek,50.13009,NULL,45,1,NULL,NULL,NULL,NULL
ID17040218SK031_02,1994SIDFA026,Wildhorse Creek,58.33383,NULL,39,1.5,NULL,NULL,NULL,NULL
ID17040218SK026_03,1994SIDFA027,Twin Bridges Creek,53.55137,NULL,25,1.5,NULL,NULL,NULL,NULL
ID17040217SK020_02,1994SIDFA028,Dry Creek Canal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17040217SK021_03,1994SIDFA029,Dry Creek,62.45439,NULL,40,2,NULL,NULL,NULL,NULL
ID17040218SK049_04,1994SIDFA030,Cherry Creek,60.35284,NULL,24,2,NULL,NULL,NULL,NULL
ID17040218SK046_05,1994SIDFA031,Antelope Creek,53.34912,NULL,NULL,3,NULL,NULL,NULL,NULL
ID17040218SK026_02,1994SIDFA032,Twin Bridges Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17040217SK010_04,1994SIDFA033,Little Lost River,64.04855,NULL,26,2,NULL,NULL,NULL,NULL
ID17040217SK019_02,1994SIDFA034,Summit Creek,51.29573,NULL,47,1.5,NULL,NULL,NULL,NULL
ID17060201SL125_02,1994SIDFA035,Road Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17060201SL124_04,1994SIDFA036,Road Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17060201SL002_03,1994SIDFA037,Morgan Creek,73.93225,95.76545,50,2.33,NULL,NULL,NULL,NULL
ID17060201SL003_03,1994SIDFA038,Morgan Creek,49.16693,NULL,31,1,NULL,NULL,NULL,NULL
ID17060201SL028_02,1994SIDFA039,Thompson Creek,74.09837,NULL,56,2,NULL,NULL,NULL,NULL
ID17060201SL028_03,1994SIDFA040,Thompson Creek,82.60079,89.23865,40,2.33,NULL,NULL,NULL,NULL
ID17060201SL023_04,1994SIDFA041,Squaw Creek,60.3204,84.38039,45,2.33,NULL,NULL,NULL,NULL
ID17060201SL021_04,1994SIDFA042,Squaw Creek,77.46549,67.72079,40,2,NULL,NULL,NULL,NULL
ID17060203SL063_02,1994SIDFA043,Carmen Creek,56.74497,99.375,52,2,NULL,NULL,NULL,NULL
ID17060204SL065b_02,1994SIDFA044,Geertson Creek,92.76361,NULL,60,2.5,NULL,NULL,NULL,NULL
ID17060204SL062b_02,1994SIDFA045,Sandy Creek,63.9813,87.33526,65,2.67,NULL,NULL,NULL,NULL
ID17060204SL063_02,1994SIDFA046,East Fork Wimpey Creek,11.81495,NULL,68,0,NULL,NULL,NULL,NULL
ID17060204SL007b_02,1994SIDFA047,McDevitt Creek,77.20279,NULL,60,2.5,NULL,NULL,NULL,NULL
ID17060204SL033_03,1994SIDFA048,Big Timber Creek,69.15869,NULL,58,2.5,NULL,NULL,NULL,NULL
ID17060204SL026b_02,1994SIDFA049,Mill Creek,71.5274,64.4967,79,2.33,NULL,NULL,NULL,NULL
ID17060204SL026a_02,1994SIDFA050,Mill Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17060204SL050a_03,1994SIDFA051,Hawley Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17060204SL050b_03,1994SIDFA052,Hawley Creek,70.65651,NULL,57,2,NULL,NULL,NULL,NULL
ID17060204SL043_03,1994SIDFA053,Eighteenmile Creek,70.86853,76.29097,52,2,NULL,NULL,NULL,NULL
ID17060204SL031_04,1994SIDFA054,Big Timber Creek,73.89483,NULL,57,2,NULL,NULL,NULL,NULL
ID17060204SL029b_03,1994SIDFA055,Big Eightmile Creek,85.38715,NULL,70,3,NULL,NULL,NULL,NULL
ID17060204SL052b_02,1994SIDFA056,Little Eightmile Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17060202SL038_03,1994SIDFA057,Morse Creek,94.30334,NULL,29,2,NULL,NULL,NULL,NULL
ID17060202SL037_03,1994SIDFA058,Morse Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17060203SL061_03,1994SIDFA059,Carmen Creek,69.40402,NULL,52,2,NULL,NULL,NULL,NULL
ID17060203SL023_04,1994SIDFA060,Napias Creek,75.49495,NULL,56,2,NULL,NULL,NULL,NULL
ID17060203SL025_02,1994SIDFA061,Napias Creek,56.09509,NULL,65,2,NULL,NULL,NULL,NULL
ID17060203SL035_03,1994SIDFA062,Moose Creek,47.1702,NULL,26,1,NULL,NULL,NULL,NULL
ID17060203SL038_03,1994SIDFA063,Dump Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17060204SL066b_02,1994SIDFA064,Kirtley Creek,92.95172,NULL,58,2.5,NULL,NULL,NULL,NULL
ID17060204SL066b_02,1994SIDFA065,Kirtley Creek,90.1306,NULL,64,2.5,NULL,NULL,NULL,NULL
ID17040215SK002_04,1994SIDFA066,Medicine Lodge Creek,79.41817,NULL,40,2,NULL,NULL,NULL,NULL
ID17040215SK006_04,1994SIDFA067,Medicine Lodge Creek,43.92223,62.45929,48,1.33,NULL,NULL,NULL,NULL
ID17040215SK016_02,1994SIDFA068,Fritz Creek,40.87518,NULL,39,1,NULL,NULL,NULL,NULL
ID17040215SK010_02,1994SIDFA069,Edie Creek,51.21827,NULL,56,2.5,NULL,NULL,NULL,NULL
ID17040215SK012_02,1994SIDFA070,Irving Creek,72.32608,NULL,58,3,NULL,NULL,NULL,NULL
ID17040215SK020_02,1994SIDFA071,Warm Springs Creek,24.46474,NULL,33,0,NULL,NULL,NULL,NULL
ID17040216SK007_03,1994SIDFA072,Birch Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17040216SK002_04,1994SIDFA073,Birch Creek,69.39799,NULL,55,2,NULL,NULL,NULL,NULL
ID17040216SK002_04,1994SIDFA074,Birch Creek,53.09126,NULL,50,1.5,NULL,NULL,NULL,NULL
ID17040215SK020_03,1994SIDFA075,Warm Springs Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17040215SK012_03,1994SIDFA076,Irving Creek,60.26149,NULL,58,3,NULL,NULL,NULL,NULL
ID17040215SK013_03,1994SIDFA077,Warm Creek,48.8785,77.48019,35,1.67,NULL,NULL,NULL,NULL
ID17040215SK016_02,1994SIDFA078,Fritz Creek,39.75404,NULL,43,1,NULL,NULL,NULL,NULL
ID17040205SK005_05,1994SIDFA079,Willow Creek,NULL,13.35052,51,0,NULL,NULL,NULL,NULL
ID17040205SK029_03,1994SIDFA080,Hell Creek,NULL,37.99426,NULL,0,NULL,NULL,NULL,NULL
ID17040205SK028_02,1994SIDFA081,Lava Creek,68.66563,41.79753,16,1.67,NULL,NULL,NULL,NULL
ID17040205SK028_03,1994SIDFA082,Lava Creek,52.81266,22.17117,36,0,NULL,NULL,NULL,NULL
ID17040205SK026_02,1994SIDFA083,Corral Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17040205SK026_02,1994SIDFA084,Corral Creek,50.77047,36.96138,29,1,NULL,NULL,NULL,NULL
ID17040215SK011_02,1994SIDFA085,Medicine Lodge Creek,45.23899,73.65526,59,2.33,NULL,NULL,NULL,NULL
ID17040215SK010_02,1994SIDFA086,Edie Creek,64.57596,NULL,48,2,NULL,NULL,NULL,NULL
ID17060203SL061_03,1994SIDFA087,Carmen Creek,NULL,88.79837,61,2.5,NULL,NULL,NULL,NULL
ID17060306CL056_04,1994SLEWA001,Big Bear Creek,44.02391,84.74576,48,2,NULL,NULL,NULL,NULL
ID17060306CL056_04,1994SLEWA002,Big Bear Creek,37.3647,80.87479,55,1.67,NULL,NULL,NULL,NULL
ID17060306CL047_03,1994SLEWA003,Boulder Creek,88.98363,NULL,71,3,NULL,NULL,NULL,NULL
ID17060306CL047_02,1994SLEWA004,Boulder Creek,30.40453,NULL,53,0,NULL,NULL,NULL,NULL
ID17060306CL046_04,1994SLEWA005,Cedar Creek,69.79378,NULL,64,3,NULL,NULL,NULL,NULL
ID17060306CL046_02,1994SLEWA006,Cedar Creek,62.5049,60,53,1.67,NULL,NULL,NULL,NULL
ID17060306CL051_04,1994SLEWA007,East Fork Potlatch River,66.57136,53.6905,49,1.67,NULL,NULL,NULL,NULL
ID17060306CL051_03,1994SLEWA008,East Fork Potlatch River,45.11726,98.71495,55,2.33,NULL,NULL,NULL,NULL
ID17060306CL051_02,1994SLEWA009,East Fork Potlatch River,71.47885,93.70336,68,3,NULL,NULL,NULL,NULL
ID17060306CL060_04,1994SLEWA010,Little Bear Creek,50.73361,78.96439,65,2.33,NULL,NULL,NULL,NULL
ID17060306CL060_03,1994SLEWA011,Little Bear Creek,22.33319,NULL,56,0,NULL,NULL,NULL,NULL
ID17060306CL064_03,1994SLEWA012,Little Potlatch Creek,34.21999,37.01236,52,0,NULL,NULL,NULL,NULL
ID17060306CL064_03,1994SLEWA013,Little Potlatch Creek,58.64309,NULL,23,2,NULL,NULL,NULL,NULL
ID17060306CL062_03,1994SLEWA014,Middle Potlatch Creek,49.01541,NULL,35,1.5,NULL,NULL,NULL,NULL
ID17060306CL062_03,1994SLEWA015,Middle Potlatch Creek,20.49522,NULL,28,0,NULL,NULL,NULL,NULL
ID17060108CL005_02,1994SLEWA016,Paradise Creek,12.90506,NULL,30,0,NULL,NULL,NULL,NULL
ID17060306CL055_03,1994SLEWA017,Pine Creek,31.60108,47.54146,51,0,NULL,NULL,NULL,NULL
ID17060306CL055_02,1994SLEWA018,Pine Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17060306CL044_06,1994SLEWA019,Potlatch River,NULL,NULL,27,1,NULL,NULL,NULL,NULL
ID17060306CL044_06,1994SLEWA020,Potlatch River,39.29736,NULL,46,1,NULL,NULL,NULL,NULL
ID17060306CL045_05,1994SLEWA021,Potlatch River,60.19253,NULL,21,2,NULL,NULL,NULL,NULL
ID17060306CL048_05,1994SLEWA022,Potlatch River,52.64372,NULL,56,2.5,NULL,NULL,NULL,NULL
ID17060306CL049_04,1994SLEWA023,Potlatch River,29.87642,NULL,55,0,NULL,NULL,NULL,NULL
ID17060306CL052_03,1994SLEWA024,Ruby Creek,57.33323,91.01775,53,2.33,NULL,NULL,NULL,NULL
ID17060306CL052_02,1994SLEWA025,Ruby Creek,30.57961,0,48,0,NULL,NULL,NULL,NULL
ID17060306CL049_03,1994SLEWA026,West Fork Potlatch River,30.01912,NULL,34,0,NULL,NULL,NULL,NULL
ID17060306CL049_02,1994SLEWA027,West Fork Potlatch River,40.88857,NULL,22,1,NULL,NULL,NULL,NULL
ID17040208SK010_02a,1994SPOCA001,Garden Creek,49.59312,92.50208,42,2,NULL,NULL,NULL,NULL
ID17040208SK010_02a,1994SPOCA002,Garden Creek,47.87284,92.50208,41,2,NULL,NULL,NULL,NULL
ID17040208SK004_04a,1994SPOCA003,Mink Creek,44.2755,87.87244,67,2.67,NULL,NULL,NULL,NULL
ID17040208SK004_02b,1994SPOCA004,West Fork Mink Creek,66.62267,NULL,64,3,NULL,NULL,NULL,NULL
ID17040208SK007_02a,1994SPOCA005,Walker Creek,77.05729,88.79837,36,2.33,NULL,NULL,NULL,NULL
ID17040208SK007_02,1994SPOCA006,Walker Creek,74.787,NULL,66,3,NULL,NULL,NULL,NULL
ID17040208SK014_02a,1994SPOCA007,Middle Fork Cherry Creek,60.22572,NULL,67,3,NULL,NULL,NULL,NULL
ID17040208SK006_03a,1994SPOCA008,Marsh Creek,57.22678,NULL,25,2,NULL,NULL,NULL,NULL
ID17040208SK006_04,1994SPOCA009,Marsh Creek,40.2776,NULL,42,1,NULL,NULL,NULL,NULL
ID17040208SK017_02d,1994SPOCA010,Dempsey Creek,58.52237,82.41282,42,2.33,NULL,NULL,NULL,NULL
ID17040208SK017_03,1994SPOCA011,Dempsey Creek,54.72032,NULL,31,2,NULL,NULL,NULL,NULL
ID17040207SK012_04,1994SPOCA012,Slug Creek,25.34889,0,39,0,NULL,NULL,NULL,NULL
ID17040207SK012_04,1994SPOCA013,Slug Creek,12.34907,NULL,23,0,NULL,NULL,NULL,NULL
ID17040207SK030_02,1994SPOCA014,Wolverine Creek,58.91545,58.64954,32,1.33,NULL,NULL,NULL,NULL
ID17040207SK030_03,1994SPOCA015,Wolverine Creek,56.09555,46.73066,28,1.33,NULL,NULL,NULL,NULL
ID17040207SK029_03,1994SPOCA016,Cedar Creek,35.22379,NULL,38,1,NULL,NULL,NULL,NULL
ID17040207SK006_03,1994SPOCA017,Corral Creek,13.50326,NULL,16,0,NULL,NULL,NULL,NULL
ID17040207SK006_04,1994SPOCA018,Corral Creek,30.45805,NULL,15,0,NULL,NULL,NULL,NULL
ID17040104SK019_03,1994SPOCA019,McCoy Creek,63.43544,NULL,52,2,NULL,NULL,NULL,NULL
ID17040104SK014_04,1994SPOCA020,McCoy Creek,70.80083,NULL,48,2,NULL,NULL,NULL,NULL
ID17040104SK019_03,1994SPOCA021,McCoy Creek,73.97733,NULL,45,2,NULL,NULL,NULL,NULL
ID17040104SK019_02,1994SPOCA022,Barnes Creek,82.88364,NULL,68,3,NULL,NULL,NULL,NULL
ID17040104SK019_03,1994SPOCA023,City Creek,74.35373,NULL,54,2,NULL,NULL,NULL,NULL
ID17040104SK018_03,1994SPOCA024,Clear Creek,74.0111,NULL,46,2,NULL,NULL,NULL,NULL
ID17040104SK015_04,1994SPOCA025,McCoy Creek,72.17444,NULL,29,2,NULL,NULL,NULL,NULL
ID17040104SK014_02,1994SPOCA026,Jensen Creek,73.00081,NULL,57,2.5,NULL,NULL,NULL,NULL
ID16010201BR016_03b,1994SPOCA027,Saint Charles Creek,78.7803,NULL,65,3,NULL,NULL,NULL,NULL
ID16010201BR016_03b,1994SPOCA028,Saint Charles Creek,62.14234,NULL,22,2,NULL,NULL,NULL,NULL
ID16010201BR019_02a,1994SPOCA029,Fish Haven Creek,81.92277,NULL,70,3,NULL,NULL,NULL,NULL
ID16010201BR014_03a,1994SPOCA030,Bloomington Creek,76.18625,NULL,64,3,NULL,NULL,NULL,NULL
ID16010201BR014_03,1994SPOCA031,Bloomington Creek,78.93777,NULL,35,2,NULL,NULL,NULL,NULL
ID16010201BR014_03,1994SPOCA032,Bloomington Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID16010201BR013_02b,1994SPOCA033,Paris Creek,66.30626,NULL,38,2,NULL,NULL,NULL,NULL
ID16010201BR013_02b,1994SPOCA034,Paris Creek,75.63536,NULL,57,2.5,NULL,NULL,NULL,NULL
ID16010201BR003_02a,1994SPOCA035,Bailey Creek,51.70445,NULL,51,2.5,NULL,NULL,NULL,NULL
ID16010201BR004_02,1994SPOCA036,Eightmile Creek,79.9277,NULL,58,2.5,NULL,NULL,NULL,NULL
ID16010201BR004_03,1994SPOCA037,Eightmile Creek,58.41786,NULL,34,2,NULL,NULL,NULL,NULL
ID16010201BR010_02d,1994SPOCA038,North Creek,86.36356,NULL,64,3,NULL,NULL,NULL,NULL
ID16010201BR010_03,1994SPOCA039,North Creek,20.07257,NULL,19,0,NULL,NULL,NULL,NULL
ID16010201BR022_02b,1994SPOCA040,Georgetown Creek,63.67595,NULL,46,2,NULL,NULL,NULL,NULL
ID16010201BR022_02b,1994SPOCA041,Georgetown Creek,75.45406,NULL,42,2,NULL,NULL,NULL,NULL
ID16010201BR007_02a,1994SPOCA042,Skinner Creek,91.81952,NULL,78,3,NULL,NULL,NULL,NULL
ID16010201BR006_03,1994SPOCA043,Stauffer Creek,62.0941,NULL,23,2,NULL,NULL,NULL,NULL
ID16010204BR010_03,1994SPOCA044,Wright Creek,38.66903,67.97235,32,1.33,NULL,NULL,NULL,NULL
ID16010204BR010_04,1994SPOCA045,Wright Creek,33.47264,NULL,23,1,NULL,NULL,NULL,NULL
ID17040208SK015_02a,1994SPOCA046,Mill Creek,78.19547,78.81039,66,2.67,NULL,NULL,NULL,NULL
ID16010204BR004_02,1994SPOCA047,Devil Creek,80.89388,NULL,36,2,NULL,NULL,NULL,NULL
ID16010204BR011_03,1994SPOCA048,Dairy Creek,32.38463,NULL,15,0,NULL,NULL,NULL,NULL
ID17040208SK016_02d,1994SPOCA049,Harkness Creek,84.02057,NULL,47,2,NULL,NULL,NULL,NULL
ID17040208SK016_02e,1994SPOCA050,Robbers Roost Creek,97.10013,NULL,57,2.5,NULL,NULL,NULL,NULL
ID17040210SK021_03,1994STWFA001,Sublett Creek,38.92386,92.50208,43,1.67,NULL,NULL,NULL,NULL
ID17040210SK019_04,1994STWFA002,Sublett Creek,17.97121,50.17399,68,0,NULL,NULL,NULL,NULL
ID17040210SK010_04,1994STWFA003,Raft River,36.16906,95.16051,38,1.67,NULL,NULL,NULL,NULL
ID17040210SK004_02,1994STWFA004,Connor Creek,60.09197,NULL,59,2.5,NULL,NULL,NULL,NULL
ID17040210SK006_02,1994STWFA005,Cottonwood Creek,75.21394,52.87251,48,1.67,NULL,NULL,NULL,NULL
ID17040213SK005_03,1994STWFA006,House Creek,60.17752,66.98918,28,1.67,NULL,NULL,NULL,NULL
ID17040213SK006_02,1994STWFA007,Cedar Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17040213SK009_06,1994STWFA008,Salmon Falls Creek,55.54573,60.72709,19,1.67,NULL,NULL,NULL,NULL
ID17040212SK014_02,1994STWFA009,North Cottonwood Creek,70.82095,NULL,58,2.5,NULL,NULL,NULL,NULL
ID17040213SK012_03,1994STWFA010,Horse Creek,26.95768,NULL,40,0,NULL,NULL,NULL,NULL
ID17040213SK014_03,1994STWFA011,Big Creek,29.56771,NULL,37,0,NULL,NULL,NULL,NULL
ID17040212SK018_02,1994STWFA012,Little Creek,74.04992,NULL,58,2.5,NULL,NULL,NULL,NULL
ID17040211SK008_03,1994STWFA013,Goose Creek,93.39024,70.69103,53,2.33,NULL,NULL,NULL,NULL
ID17040212SK018_02,1994STWFA014,Harrington Fork,61.9804,88.79837,62,2.67,NULL,NULL,NULL,NULL
ID17040212SK018_03,1994STWFA015,Fourth Fork Rock Creek,76.48074,NULL,50,2.5,NULL,NULL,NULL,NULL
ID17040211SK001_03,1994STWFA016,Big Cottonwood Creek,65.01599,94.35393,44,2.33,NULL,NULL,NULL,NULL
ID17040211SK000_02a,1994STWFA017,Little Cottonwood Creek,13.44529,NULL,21,0,NULL,NULL,NULL,NULL
ID17040211SK009_02,1994STWFA018,Birch Creek,62.98552,NULL,34,2,NULL,NULL,NULL,NULL
ID17040211SK005_02,1994STWFA019,Emery Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17040211SK006_03,1994STWFA020,Beaverdam Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ID17040211SK012_04,1994STWFA021,Birch Creek,53.37394,94.35393,44,2.33,NULL,NULL,NULL,NULL
ID17040211SK001_02,1994STWFA022,Big Cottonwood Creek,61.76495,93.75,54,2.67,NULL,NULL,NULL,NULL
ID17040212SK033_02,1994STWFA023,Billingsley Creek,17.31706,NULL,40,0,NULL,NULL,NULL,NULL
